ID,Posted_date,Job Title from List,Job Title,Job Type,Company,Country,Location,Hard Skills,Soft Skills,Languages,Salary Info,Source
1015,01/20/2025,unknown,IT Project manager junior,Work,OSON (AO BRIO GROUP),Uzbekistan,Tashkent,JIRA,"Communication, Teamwork, Adaptability, Creative Thinking, Critical Thinking, Problem-Solving, Planning, Self-Motivation","English, Russian, Uzbek",5000000.0,hh.uz
1016,01/18/2025,unknown,Analyst,Work,GENEROUS MENS,Uzbekistan,Tashkent,Excel,"Responsibility, Discipline, Logical Thinking, Teamwork, Analytical Thinking, Problem-Solving, Adaptability",Uzbek C2,4000000.0,hh.uz
1017,01/29/2025,unknown,Mobile Developer on React Native,Work,SAMYY SOFT,Uzbekistan,Tashkent,"CSS, Git, React, TypeScript",,,9750000.0,hh.uz
1018,01/13/2025,unknown,IT Project manager,Work,WEBASE,Uzbekistan,Tashkent,"JIRA, Trello","Leadership, Communication, Organizational skills","English B2, Russian B2, Uzbek C1",,hh.uz
1019,01/16/2025,unknown,CRM Implementer Technical Support,Work,iCORP,Uzbekistan,Tashkent,N/A,"Communication, Teamwork",,5000000.0,hh.uz
1020,01/12/2025,unknown,Graphic designer,Work,Phoenix,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe InDesign, Adobe Photoshop, CorelDRAW",Adaptability,"Russian, Uzbek",7500000.0,hh.uz
1021,01/15/2025,unknown,Frontend developer,Work,UZBEKSKAJa RESPUBLIKANSKAJa TOVARNO-SYR'EVAJa BIRZhA,Uzbekistan,Tashkent,"Angular, CSS, JavaScript, Swagger, TypeScript",Teamwork,"Russian, Uzbek",10000000.0,hh.uz
1022,01/13/2025,unknown,Moderator technical support specialist,Work,CENTER FOR DIGITAL TECHNOLOGY AND INNOVATION,Uzbekistan,Tashkent,N/A,"Analytical Thinking, Logical Thinking, Communication","Russian C2, Uzbek C2",,hh.uz
1023,01/09/2025,unknown,IT Project Manager,Work,UNICON-SOFT,Uzbekistan,Tashkent,SQL,"Teamwork, Communication","English B1, Russian B2, Uzbek C2",17500000.0,hh.uz
1024,01/24/2025,unknown,ML Team Lead STT/TTS/LLM,Work,WHYDOT,Uzbekistan,Tashkent,"AWS, AWS SageMaker, Airflow, Apache, Apache Airflow, Azure, GCP, PyTorch, Python, Spark, TensorFlow","Leadership, Communication",Uzbek,,hh.uz
1025,01/09/2025,unknown,IT specialist,Work,TEG Central Asia,Uzbekistan,Tashkent,SAP,"Problem-Solving, Adaptability, Teamwork, Leadership, Communication",English C1,,hh.uz
1026,01/14/2025,unknown,Frame by frame 2D animator,Work,STUDIO DGI,Uzbekistan,Tashkent,Adobe Photoshop,Adaptability,,6625000.0,hh.uz
1027,01/16/2025,unknown,Graphic designer,Work,HIZMAT B2B,Uzbekistan,Tashkent,"Adobe Photoshop, Adobe XD","Creative Thinking, Teamwork, Adaptability, Problem-Solving",,7500000.0,hh.uz
1028,01/21/2025,unknown,ATM Customer Technical Support Specialist,Work,«UZUM TECHNOLOGIES».,Uzbekistan,Tashkent,N/A,"Multitasking, Teamwork",Uzbek,,hh.uz
1029,01/15/2025,unknown,Java Middle Developer,Work,AttoLabs CA,Uzbekistan,Tashkent,"Docker, Java, Kubernetes, MongoDB, MySQL, PostgreSQL, Spring",,"English, German",20800000.0,hh.uz
1030,01/20/2025,unknown,Product manager,Work,OSON (AO BRIO GROUP),Uzbekistan,Tashkent,JIRA,"Communication, Organizational skills, Problem-Solving",,5000000.0,hh.uz
1031,01/08/2025,unknown,System Administrator/Assistant Lead System Administrator,Work,ALEX INFORMATION TECHNOLOGY,Uzbekistan,Tashkent,"IIS, Linux","Teamwork, Systems Thinking","English Fluent, Russian, Uzbek",,hh.uz
1032,01/15/2025,unknown,QA Engineer,Work,Alif Uzbekistan,Uzbekistan,Tashkent,Python,"Problem-Solving, Analytical Thinking",Uzbek,,hh.uz
1033,01/22/2025,unknown,IIKO Technical Support Specialist,Work,Enter Co. by OOO SOFTWARE INTEGRATOR,Uzbekistan,Tashkent,R,"Problem-Solving, Analytical Thinking, Communication, Adaptability, Self-Motivation","English A1, Russian C1, Uzbek C1",6000000.0,hh.uz
1034,01/24/2025,unknown,Systems Risk Analyst,Work,AVO.UZ,Uzbekistan,Tashkent,"Confluence, JIRA, SQL",,"Russian C1, Uzbek",,hh.uz
1035,01/15/2025,unknown,Mobilegrapher/Graphic Designer,Work,M4E,Uzbekistan,Tashkent,N/A,"Creativity, Teamwork, Adaptability, Self-Motivation, Organization",,3000000.0,hh.uz
1036,01/16/2025,unknown,Decorator at Hasandecor,Work,HASAN DEKOR,Uzbekistan,Tashkent,N/A,"Creative Thinking, Problem-Solving, Teamwork, Adaptability",,,hh.uz
1037,01/10/2025,unknown,Middle Python Developer,Work,DEEPEN,Uzbekistan,Tashkent,"AWS, Azure, Django, Docker, FastAPI, Flask, Git, Kubernetes, MongoDB, MySQL, PostgreSQL, Pytest, Python","Communication, Problem-Solving, Teamwork, Adaptability, Leadership, Mentorship, Decision-Making, Conflict Resolution",,12500000.0,hh.uz
1038,01/09/2025,unknown,.Net developer Middle/Senior,Work,WEBASE,Uzbekistan,Tashkent,".NET, ASP.NET, PostgreSQL, SQL",,"English, Russian, Uzbek",,hh.uz
1039,01/20/2025,unknown,Exterior and interior designer Premium Class,Work,P & A shoe,Uzbekistan,Tashkent,Adobe Photoshop,"Communication, Teamwork","English C1, Russian B2",,hh.uz
1040,01/16/2025,unknown,Unity Developer в GameDev,Work,TSOGEN,Uzbekistan,Tashkent,"Git, Unity",Teamwork,,,hh.uz
1041,01/17/2025,unknown,Project manager,Work,Kelyanmedia,Uzbekistan,Tashkent,N/A,"Leadership, Adaptability, Responsibility, Communication, Analytical Thinking, Problem-Solving","Russian C2, Uzbek C2",10500000.0,hh.uz
1042,01/22/2025,unknown,1C Programmer,Work,KASBURG,Uzbekistan,Tashkent,SQL,"Problem-Solving, Analytical Thinking",,,hh.uz
1043,01/18/2025,unknown,Backend developer,Work,MUSAIT TECH,Uzbekistan,Tashkent,"Node.js, PostgreSQL, React","Teamwork, Responsible approach",,,hh.uz
1044,01/27/2025,unknown,Project Manager,Work,BTECH,Uzbekistan,Tashkent,"Asana, JIRA, Trello","Teamwork, Problem-Solving, Leadership","English, Russian, Uzbek",6000000.0,hh.uz
1045,01/20/2025,unknown,Graphic designer,Work,BONDOLL,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe Photoshop, Adobe XD, CorelDRAW","Creative Thinking, Brainstorming",,,hh.uz
1046,01/09/2025,unknown,Field test engineer,Work,PRIME ANHOR,Uzbekistan,Tashkent,N/A,"Communication, Problem-Solving, Teamwork, Adaptability","English, Chinese",7150000.0,hh.uz
1047,01/07/2025,unknown,Graphic designer,Work,Wintop trading,Uzbekistan,Tashkent,Adobe Creative Suite,"Responsibility, Teamwork, Adaptability","English B2, Russian B2",8000000.0,hh.uz
1048,02/02/2025,unknown,Senior SAP MM/SD Consultant,Work,T4DATA,Uzbekistan,Tashkent,SAP,"Communication, Teamwork",English B1,,hh.uz
1049,01/17/2025,unknown,Graphic designer,Work,Design Graphics,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe Photoshop, CorelDRAW","Creativity, Independence",,4500000.0,hh.uz
1050,01/17/2025,unknown,Motion designer,Work,SFERA MGMT,Uzbekistan,Tashkent,Adobe Photoshop,"Creativity, Teamwork, Adaptability",,5000000.0,hh.uz
1051,01/13/2025,unknown,DevOPS Engineer,Work,WEBASE,Uzbekistan,Tashkent,"Docker, Git, Jenkins, Kubernetes, Linux, SQL",,"English B2, Uzbek B1",,hh.uz
1052,01/14/2025,unknown,"Front-End Developer Vue, Nuxt",Work,Amedia Online Group,Uzbekistan,Tashkent,"CSS, TypeScript, Vue.js","Perfectionism, Accuracy, Hard work, Self-Motivation, Discipline",Uzbek,10000000.0,hh.uz
1053,01/31/2025,unknown,System Analyst,Work,BeeLab,Uzbekistan,Tashkent,"RabbitMQ, SQL",Leadership,,,hh.uz
1054,01/10/2025,unknown,Graphic designer,Work,TURKSIB MAGISTRAL,Uzbekistan,Tashkent,"CorelDRAW, Excel, Figma",Teamwork,"English, Russian, Uzbek",,hh.uz
1055,01/20/2025,unknown,BI-analytics,Work,OSON (AO BRIO GROUP),Uzbekistan,Tashkent,"Google Analytics, Power BI, Python, SQL, Tableau","Analytical Thinking, Problem-Solving",Uzbek,,hh.uz
1056,01/16/2025,unknown,Senior Designer Packaging Design,Work,Minim | Brand Design,Uzbekistan,Tashkent,"Adobe Photoshop, CorelDRAW","Creativity, Multitasking, Responsibility","English, Russian, Uzbek",10000000.0,hh.uz
1057,01/08/2025,unknown,Graphic designer - designer/brand maker,Work,GRAND FILLER,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe Photoshop, CorelDRAW, Figma","Creativity, Responsibility, Attention to Detail, Teamwork","English A2, Russian C2, Uzbek B1",6500000.0,hh.uz
1058,01/13/2025,unknown,Project Coordinator,Work,Index Consulting Company,Uzbekistan,Tashkent,N/A,,,,hh.uz
1059,01/22/2025,unknown,Master of cabinet furniture,Work,Djamilun Elite,Uzbekistan,Tashkent,Assembly,,"Russian B2, Uzbek",10000000.0,hh.uz
1060,01/15/2025,unknown,Support service specialist with knowledge of Uzbek and Russian languages,Work,Webmedia,Uzbekistan,Tashkent,N/A,"Teamwork, Stress Resistance","English, Russian C1, Uzbek C2",3900000.0,hh.uz
1061,01/16/2025,unknown,Business Analyst Banking Software,Work,CS FINSOFT,Uzbekistan,Tashkent,"Excel, Oracle",Analytical skills,"Russian, Uzbek",,hh.uz
1062,01/10/2025,unknown,Middle/Senior Go Developer,Work,NASIROV SH. S. (BOTAN),Uzbekistan,Tashkent,"Git, Golang, PostgreSQL, SQL",,,,hh.uz
1063,01/18/2025,unknown,Middle Flutter tutorial,Work,EPA,Uzbekistan,Tashkent,"Dart, Flutter, Git","Analytical Thinking, Responsibility, Honesty, Teamwork",,,hh.uz
1064,01/16/2025,unknown,Middle-senior lvl developer,Work,Simple Networking Solutions,Uzbekistan,Tashkent,"Git, GitHub, MySQL, PHP",,English,15000000.0,hh.uz
1065,01/08/2025,unknown,Manufacturing Process Analyst,Work,Tashkent Tobacco,Uzbekistan,Tashkent,PowerPoint,"Teamwork, Data analysis, Multitasking, Planning and organization","English B1, Russian C1",,hh.uz
1066,01/23/2025,unknown,IT Specialist,Work,SP ADMIX SPORT,Uzbekistan,Tashkent,Linux,"Teamwork, Communication, Self-Motivation","Russian, Uzbek",,hh.uz
1067,01/13/2025,unknown,Designer,Work,torgovaja marka «Deya»,Uzbekistan,Tashkent,N/A,Communication,Russian,,hh.uz
1068,01/22/2025,unknown,Backend - PHP,Work,"O'ZBEKISTON RESPUBLIKASI INVESTITSIYALAR, SANOAT VA SAVDO VAZIRLIGI QOSHIDAGI RAQAMLASHTIRISH MARKAZI MCHJ",Uzbekistan,Tashkent,"Laravel, MySQL, PHP, PostgreSQL, RabbitMQ","Problem-Solving, Adaptability, Responsibility",,6500000.0,hh.uz
1069,01/23/2025,unknown,Mentor for admission to the USA,Work,IMPACT ADMISSION,Uzbekistan,Tashkent,N/A,"Communication, Time Management, Strategic Thinking, Leadership, Emotional Intelligence, Conflict Management","English, Uzbek",13000000.0,hh.uz
1070,01/23/2025,unknown,Expert in admission abroad,Work,IMPACT ADMISSION,Uzbekistan,Tashkent,N/A,,,20000000.0,hh.uz
1071,02/03/2025,unknown,1C Programmer/Developer,Work,ABSOFT,Uzbekistan,Tashkent,SQL,"Logical Thinking, Analytical Thinking, Problem-Solving, Communication, Responsibility, Self-Motivation","Russian C1, Uzbek C1",7000000.0,hh.uz
1072,01/07/2025,unknown,Frontend Vue.js Developer,Work,ANYSOFT,Uzbekistan,Tashkent,"Bitbucket, Figma, Git, GitHub, React, Vue.js","Teamwork, Communication skills, Responsibility, Stress resistance",English,11500000.0,hh.uz
1073,01/15/2025,unknown,Product Manager,Work,Predstavitel'stvo PHARMED LLC,Uzbekistan,Tashkent,"Excel, Word","Analytical Thinking, Communication, Problem-Solving, Teamwork, Creative Thinking, Leadership",,,hh.uz
1074,01/22/2025,unknown,Graphic designer,Work,9marketing,Uzbekistan,Tashkent,"Adobe Photoshop, Figma","Creative thinking, Adaptability, Attention to detail",,5000000.0,hh.uz
1075,01/16/2025,unknown,Senior Product manager,Work,TYMY CA,Uzbekistan,Tashkent,N/A,"Communication, Presentation Skills, Leadership Skills, Teamwork, Problem-Solving","English B2, Russian C2, Uzbek native",,hh.uz
1076,01/24/2025,unknown,PHP developer,Work,YATT AXMEDOV SANDJAR AKBAROVICH,Uzbekistan,Tashkent,"Bitrix, CSS, Google Analytics, JavaScript, PHP",,,10000000.0,hh.uz
1077,01/07/2025,unknown,Strong Middle Frontend Developer,Work,DEEPEN,Uzbekistan,Tashkent,"CSS, Git, Java, JavaScript, React, TypeScript, Vue.js","Problem-solving, Communication","English, Uzbek, Korean",12500000.0,hh.uz
1078,01/15/2025,unknown,Advertising agency designer,Work,ChP «ZAMIN TECHNO LUX»,Uzbekistan,Tashkent,"Adobe Photoshop, CorelDRAW",,,7500000.0,hh.uz
1079,01/16/2025,unknown,Product Analyst,Work,«UZUM TECHNOLOGIES».,Uzbekistan,Tashkent,"ClickHouse, Looker, Oracle, Power BI, Python, R, SQL, Superset, Tableau","Analytical Thinking, Problem-Solving, Data Visualization",Uzbek,,hh.uz
1080,01/09/2025,unknown,Business/Systems Analyst,Work,Open («FUTURE OPEN TECHNOLOGY GROUP»),Uzbekistan,Tashkent,"PostgreSQL, SQL","Communication, Teamwork, Analytical Thinking, Adaptability",,,hh.uz
1081,01/30/2025,unknown,Backend specialist on C .Net framework/teacher at Astrum IT Academy,Work,Bilim Tech Astrum,Uzbekistan,Tashkent,".NET, ASP.NET, ASP.NET Core, Git, GitHub, PostgreSQL, SQL","Communication, Teamwork","English B1, Russian C1, Uzbek C1",9500000.0,hh.uz
1082,01/20/2025,unknown,Director of the aerated concrete plant in Andijan,Work,SP OOO East Mining Invest (TM ARTON),Uzbekistan,Andijan,N/A,"Leadership, Teamwork, Problem-Solving",Russian B2,15000000.0,hh.uz
1083,01/08/2025,unknown,Graphic designer,Work,ISMIR-PITER,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe Photoshop, CorelDRAW","Creative Thinking, Responsibility, Adaptability",,6500000.0,hh.uz
1084,01/20/2025,unknown,International Projects Coordinator,Intern,Cultural Legacy of Uzbekistan in World Collections,Uzbekistan,Tashkent,N/A,"Communication, Analytical skills, Organizational skills",English B2,5500000.0,hh.uz
1085,01/20/2025,unknown,Web designer UI/UX,Work,Kelyanmedia,Uzbekistan,Tashkent,"Adobe Photoshop, Combine, Figma","Communication, Adaptability, Problem-Solving",Russian C1,9000000.0,hh.uz
1086,01/28/2025,unknown,Product Support Specialist 1st Line,Work,TOO Freedom Pay,Uzbekistan,Tashkent,"Confluence, Grafana, JIRA","Teamwork, Communication, Problem-Solving, Analytical Thinking","Russian C1, Uzbek C2",,hh.uz
1087,01/21/2025,unknown,Mobile developer KMM 1 Senior,Work,UZBEKSKAJa RESPUBLIKANSKAJa TOVARNO-SYR'EVAJa BIRZhA,Uzbekistan,Tashkent,"Figma, Kotlin, Swift","Teamwork, Leadership, Adaptability",Uzbek,30000000.0,hh.uz
1088,01/06/2025,unknown,Fleet Operations Manager,Work,Predstavitel'stvo “Green Way Express LLC”,Uzbekistan,Tashkent,N/A,"Critical Thinking, Leadership, Communication, Problem-Solving","English C1, Russian C2",14300000.0,hh.uz
1089,01/08/2025,unknown,Product manager in a pharmaceutical company,Work,Getz Pharma International,Uzbekistan,Tashkent,"Excel, PowerPoint, Word","Analytical Thinking, Strategic Thinking, Problem-Solving, Leadership, Communication","English, Russian, Uzbek",,hh.uz
1090,01/09/2025,unknown,Graphic designer,Work,GUNESH PLUS PRINT,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe Photoshop, CorelDRAW",,"Russian A2, Uzbek A2",6000000.0,hh.uz
1091,01/20/2025,unknown,3D animator - Motion designer / Motion designer animator,Work,Yoya,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe Photoshop, Blender, CorelDRAW","Creative Thinking, Adaptability",Uzbek,5000000.0,hh.uz
1092,01/10/2025,unknown,Graphic designer for a printing company,Work,HUMO PRINT,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe Photoshop, CorelDRAW","Creative Thinking, Attention to Detail, Adaptability",,5000000.0,hh.uz
1093,01/21/2025,unknown,Technical support specialist,Work,CLOUD OFFICE,Uzbekistan,Tashkent,N/A,"Friendliness, Communication",Russian C2,4250000.0,hh.uz
1094,01/06/2025,unknown,Android Developer,Work,LUDITO,Uzbekistan,Tashkent,"Java, Kotlin, RxJava","Teamwork, Negotiation",,,hh.uz
1095,01/06/2025,unknown,Consultant 1C,Work,ODIL SOFT,Uzbekistan,Tashkent,N/A,"Analytical Thinking, Communication, Problem-Solving",,4000000.0,hh.uz
1096,01/08/2025,unknown,System Administrator for School,Work,SINGAPUR XALQARO MAKTABI,Uzbekistan,Tashkent,"Linux, Windows Server","Problem-solving, Teamwork",,,hh.uz
1097,01/23/2025,unknown,Designer-layout designer,Work,Gos. korp. Tsentr ekonomicheskih issledovanij i reform,Uzbekistan,Tashkent,"Adobe Photoshop, CorelDRAW",,Russian C2,5000000.0,hh.uz
1098,01/04/2025,unknown,System administrator,Work,LUDITO,Uzbekistan,Tashkent,"Linux, Windows Server",,,,hh.uz
1099,01/14/2025,unknown,Test Engineer,Work,TASHSOFTCOM,Uzbekistan,Tashkent,"Docker, Linux, Python, Wireshark",,English,,hh.uz
1100,01/09/2025,unknown,Designer in a marketing agency,Work,Alternativa -V-O MChZh,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe InDesign, Adobe Photoshop, CorelDRAW","Accuracy, Adaptability, Creative Thinking",Uzbek,6500000.0,hh.uz
1101,01/09/2025,unknown,Designer in a marketing agency,Work,Alternativa -V-O MChZh,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe InDesign, Adobe Photoshop, CorelDRAW","Accuracy, Adaptability, Creative Thinking",Uzbek,6500000.0,hh.uz
1102,01/07/2025,unknown,Graphic designer,Work,GRANDSHOSH,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe Photoshop, CorelDRAW, Figma","Creativity, Attention to detail, Adaptability",,,hh.uz
1103,01/24/2025,unknown,Info-Kiosk Service Specialist Technical Specialist,Work,ORZU - FINTECH,Uzbekistan,Tashkent,N/A,"Problem-Solving, Communication, Organizational skills, Reporting skills","Russian C2, Uzbek C2",3000000.0,hh.uz
1104,01/13/2025,unknown,C / SQL developer,Work,KDB Bank Uzbekistan,Uzbekistan,Tashkent,"Oracle, PostgreSQL, SQL","Analytical Thinking, Teamwork, Communication, Adaptability","English C1, Russian C1, Uzbek",,hh.uz
1105,01/24/2025,unknown,1C Programmer,Work,MINI MAX FINANCE,Uzbekistan,Samarkand,N/A,"Analytical Thinking, Systems Thinking, Innovation Management, Strategic Analysis, Change Management, Risk Management, Knowledge Management, Problem-Solving",,,hh.uz
1106,01/08/2025,unknown,IT specialist / Developer of the accounting program 1C 8.3,Work,MORNING GLORY,Uzbekistan,Tashkent,N/A,Problem-Solving,,4500000.0,hh.uz
1107,01/15/2025,unknown,Product Manager,Work,Toshkent shahar soqliqni saqlash tibbiy-diagnostika laboratoriyasi,Uzbekistan,Tashkent,N/A,"Strategic Thinking, Problem-Solving, Communication, Attention to Detail, Sociability","Russian, Uzbek",10000000.0,hh.uz
1108,01/29/2025,unknown,"Specialist, NSI SAP Department",Work,EPA,Uzbekistan,Tashkent,"Excel, SAP","Analytical Thinking, Communication skills, Time management",Uzbek,,hh.uz
1109,01/06/2025,unknown,Middle 2D Artist в GameDev,Work,TSOGEN,Uzbekistan,Tashkent,"Adobe Photoshop, Blender","Teamwork, Adaptability, Self-Motivation",,,hh.uz
1110,01/17/2025,unknown,SAP Business One Sales Specialist,Work,BCLOUDS,Uzbekistan,Tashkent,SAP,"Communication, Negotiation, Problem-Solving, Teamwork, Adaptability, Self-Motivation, Customer Focus","English, Russian, Uzbek",17500000.0,hh.uz
1111,01/13/2025,unknown,Clinical Database Specialist,Work,UBI Consulting,Uzbekistan,Tashkent,N/A,Data interpretation,,11000000.0,hh.uz
1112,01/28/2025,unknown,PHP developer,Work,AIKB AK JULI BANK,Uzbekistan,Tashkent,N/A,,,,hh.uz
1113,01/28/2025,unknown,Technical support specialist,Work,"Nova Link,",Uzbekistan,Tashkent,N/A,"Discipline, Punctuality, Ability to learn","Russian, Uzbek",4250000.0,hh.uz
1114,01/29/2025,unknown,Embedded Android engineer,Work,Synel Software Development,Uzbekistan,Tashkent,"Java, Maven",,English B2,9100000.0,hh.uz
1115,01/20/2025,unknown,Analyst  trade and cargo transport,Work,InfraEconomy Group,Uzbekistan,Tashkent,N/A,"Analytical Thinking, Communication, Teamwork","English B2, Russian, French",,hh.uz
1116,01/09/2025,unknown,DevOps Engineer,Work,ALL-GOOD MARKETPLACE,Uzbekistan,Tashkent,"Ansible, Docker, ElasticSearch, Git, GitHub, GitHub Actions, Grafana, Kibana, Kubernetes, Linux, Logstash, MySQL, Node.js, PostgreSQL, Prometheus, Puppet, Python, RabbitMQ, SQL, SSH, Splunk, Terraform",,English,7000000.0,hh.uz
1117,01/09/2025,unknown,Head of corporate projects 1C,Work,BUSINESS AUTOMATIZATION,Uzbekistan,Tashkent,SQL,"Teamwork, Project Management, Negotiation","English A1, Russian C2, Uzbek",,hh.uz
1118,01/12/2025,unknown,Senior UX/UI Web Designer/Art-Director web-Designer,Work,Alif IT Development,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe InDesign, Adobe Photoshop, CSS, CorelDRAW, Figma, JavaScript","Leadership, Teamwork, Creative Thinking, Problem-Solving","English C2, Russian C2, Uzbek",11000000.0,hh.uz
1119,01/09/2025,unknown,1C Implementation Specialist,Work,Invest Advance,Uzbekistan,Tashkent,"Excel, Word","Communication, Interpersonal skills, Teamwork",,6000000.0,hh.uz
1120,01/06/2025,unknown,Motion Designer,Work,Genius Quality,Uzbekistan,Tashkent,"Adobe Illustrator, Adobe Photoshop",,"Russian B1, Uzbek C2",,hh.uz
1121,,unknown,Graphic designer,Work,AVAREK,Uzbekistan,Tashkent,N/A,,,6500000.0,hh.uz
1122,01/07/2025,unknown,Specialist/1C Programmer,Work,PU PricewaterhouseCoopers Central Asia and Caucasus B.V.,Uzbekistan,Tashkent,"Excel, Word","Communication, Organization, Responsibility, Analytical Thinking","Russian C2, Uzbek",,hh.uz
